Source,Beer,Rating,Review
Popular,Porter,3.83,"Oxblood with a thin ribbon of off white foam; cocoa powder, brown bread, and salted peanuts on the nose; salted caramel, brown toast, hazelnuts, chicory coffee, kola nut + slight licorice, light twiggy hopping to end; light, clean, salty, tightening bitterness.

3.75 3.75 3.75 4 4

Dec 30, ‘20 bottling date - 6 months old.
Much more like an English brown porter (aside from the bitterness) than most American porters. Roasty notes are low in favor of nutty, bready malts.
There’s also a thread of that Chico yeastiness throughout.
What saves it is the body: light and fizzy enough to be sessionable, but with a creaminess that makes it satisfying.

A solid beer, but get Edmund Fitzgerald for that classic American Porter profile.

Lighter, fizzier, sweeter, nuttier, more balanced, less hoppy, cleaner, and more sessionable than Sierra Nevada Stout."
Popular,Porter,3.89,"12 oz. bottle dated 6/18/20

Clear, translucent brown ale with two fingers fine tan head. Full head and lacing.
Roast malt, gingerbread, earthy yeast aromas explode out of the bottle.
Nutty sweet roast malt, light hop kick, light char, coffee flavors, deepening as the glass warms. A yeast flavor that I seem to experience in a number of Sierra Nevada beers.
Light hop bitterness, medium feel, lasting carbonation
Substantial depth of flavors in a 5 % ABV ale. Very pleasant."
Popular,Porter,3.71,"Nice roasty malt up front with some sweet earthiness mixed in. It has a light mouthfeel with lots of carbonation and a mild bitter end. The finish drops off quickly - too quickly actually. It really is a nice porter, but overall it's too light, could be so much more."
Popular,Porter,3.47,"Pours a dark coffee brown, ruby hues and a creamy tan head. Aromas are fairly muted, a roasted malt profile is there but I can’t really pick anything definitive. Flavors include roasty malt notes of coffee, raw cocoa and earthy nuttiness. Trademark SN floral hop bite makes a subtle appearance on the back end. Mild carbonation. Lingering bitterness on the palate.

It’s good for sure, not extraordinary or anything. As with any beer, freshness is everything. I would love to get some of this closer to the source to see the contrast in the flavors."
Popular,Porter,3.21,"Had this one in a blind taste test recently with 3 other porters and it just did not stack up. The look was different, the carbonation was different, the taste was bland in comparison. Not as good as I remembered."
Popular,Porter,4.1,"Look: Dark brown, almost black on the pour and deep ruby-red when held to light, with a frothy light tan head that settles slowly, leaving good lacing
Aroma: Roasted barley, chocolate notes, toasted nuts, warm brown bread, and some earthiness
Taste: Roast is the highlighted theme here. Tons of roasted barley, nuttiness, and even a light roasted coffee bean note hit hard up front and as those begin to subside, chocolate joins the mix. More roast goodness and earthy notes take hold and lead to the finish
Mouthfeel: Full bodied, smooth, medium-high carbonation, and smooth but slightly sharp on the finish from either the earthy hops or strong roast notes
Overall: This is tasty stuff. I hadn’t had this beer in almost two years as only one spot close to me has it in so when I saw bottles dated 10/9/20, I had to revisit and glad I did. A very well-made American porter with deep and rich malt flavors and enough earthy hops to keep it balanced. Throw in the very full body on this as well and you have yourself a winner. A classic and delicious to boot"
Popular,Porter,3.2,"A - Normal pour into chalice producing a dark colored, translucent brew sporting a small 1/8"" inch quickly dissipating head. Low carbonation. Some lacing.

S - Yeast, malt, dark chocolate, and coffee notes. Licorice.

T - Coffee, cream, lactose, some chocolate notes. The aftertaste tends to linger and has an abrasive lactose quality.

M - Thin, relatively clean, somewhat refreshing.

D - This brew has many of the qualities of a milk stout without the robust body. All in all, this is not a bad brew. However, as far as styles are concerned, I feel this brew is a little mixed up."
Popular,Porter,4.09,"A truly pleasant classic right here.
Surprisingly dark black beer with a moderate off white head. Smells vaguely sweet and grainy with a touch of coffee and a touch of cola.
Taste follows with a sweet rich maltiness and a bit of cola on the edge.
Light and pleasant on the palate.
A wonderfully flavorful brew and a simple joy to drink"
Popular,Porter,3.94,"Expectedly dark. Quickly dissipating head, no lacing. Aromas of coffee & chocolate. Taste is not as robust as most other porters, mildly bitter. Mouthfeel is smooth. Aftertaste slightly bitter. This would be a non offensive Porter for those wishing to explore this style."
Popular,Porter,3.27,"Not boozy.

Almost syrupy but not strong.

Good with a meal or food but not necessarily a stand alone beer.
Body is neither weak nor strong; aftertaste much the same.

Mediocre but not bad."
Popular,Porter,4.03,"Had this on draft 11/15/19 @ the Beer Temple.

A bit hoppy, but overall a well-crafted take on a classic style. Definitely a true American porter...I'd prefer it a bit maltier but this was very enjoyable."
Popular,Porter,3.79,Not a typical porter. Pours dark. Odd smell. A very mild clean body. Slight roasted malt finish. Smooth. The malt could be more pronounced. It's good but not typical for the style.
Popular,Porter,3.85,"I consume my share of porters in the fall and winter and this one is pretty good, though it lacks greatness. One flaw is that it is a little thin mouthfeel for a porter. The taste is solid, but the roasted malt is not as prominent as it is in some other porters that I prefer. It's solid, but I can usually do better in the style."
Popular,Porter,3.79,Pours up beautifully dark with a thick two-finger tan collar. Nice balance between malt and hops--tastes similar to Sierra Nevada Stout--just slightly less hops coming through. Overall very good.
Popular,All Day IPA,3.92,"Pours a golden color with a decent white head.
The smell is of hops and some citrus.
Taste is of citrus and hops.
Overall, this is a good IPA to have in your refrigerator."
Popular,All Day IPA,3.33,"An above average light beer. Lots of flavor and smell for a 4.7%-er. Hard to rate, because there isn't anything ""wrong"" with it, but it's not special in any regard. Piney bitter, little (to no) sweetness. Again, there's a noticeable amount of flavor and smell for a 4.7%-er."
Popular,All Day IPA,3.65,"There’s a ‘little bit’ of everything a session IPA should have, but not a damn thing that distinguishes it from the rest of the pack.
Session beers? Drink Local!"
Popular,All Day IPA,3.93,"Everyone else has it pretty much covered. For what I’ll say, there’s quite a lot of additions here to bolster up the smell, taste, and mouthfeel. Flaked corn, wheat, barley, oats. Definitely comes through in the body and finish, body is thicker than any beer at 4.7% should be, crisp finish. Excellent malty, grainy, aftertaste with the weight of a medium bodied beer, despite the beer being a little more sessionable than a full medium-heavy bodied beer . Not particularly bitter, though my tastebuds might be hop fried these days. Founders knows what they’re doing. It’s not unbelievably complex and yet, for a session beer, it also kind of is. Very pleasant stuff."
Popular,All Day IPA,4.37,"Yields a slightly clouded golden amber color with a huge, spongy head.

Smells of ripe oranges, papaya and spicy garden herbs among lighter blueberries and fresh cut limes.

Has an utmost refreshing and light mouthfeel to it, due to its well balanced body and fitting, prominent effervescence.

Tastes of malty, slightly resinous caramel among headstrong, bitter hops, leading with unpretentious limes, as well as more subtle exotic fruits. Offers a pleasant bready middle part, with even more pronounced bitter limes, creating an intriguing, yet easy to comprehend and well working interplay. Finishes with a bit more luscious oranges and papaya among rustic bread rind, a note of resin and long lasting, finish defining bitter limes.

This is great! Such a refreshing, perfectly balanced low abv beer with a satisfying complexity is hard to find."
Popular,All Day IPA,3.54,"You’ve read the reviews. You’ve read the tasting and smelling notes. All you need to know, is that this should be your go to session beer. Happy 4th!"
Popular,All Day IPA,3.93,"Clear light amber color with a moderate ivory head that sticks around fairly well and produces some nice lacing.
The aroma is light sweet malt with citrus and a touch of pine.
The taste is likewise grapefruit, tangerine, light malt with a dry lingering grapefruit pulp and pine resin finish.
The body is medium, fairly smooth, good carbonation, very drinkable.
Altogether this brew is, as advertised, an excellent session brew, especially during warm weather, light and refreshing, enjoy."
