Source,Beer,Rating,Review
Worst,Boxer Lager,1.36,"I, too, was lured in by the $13.40 for 36 cans price -- cheapest per fl. oz. I think I had ever seen. And I have no problem with a ""just get wasted"" beer, having glugged Schaefer and Schmidt in college -- though that was long ago and isn't the main purpose anymore. I don't drink to get bombed any longer. That said, when is this ""just get wasted"" beer going to give me so much as a buzz? Memorial Day Sunday, I think I could have chugged all 36 cans in rapid succession and not suffered so much as a mild-buzz headache. Water overloadl poisoning maybe. Was the 4.2% alcohol content before or after dumping the vat of water into the mix??? As for taste, can't comment on something that has none. If I wanted Aquafina, I would have bought it."
Worst,Boxer Lager,2.35,"If your aim is just to get wasted, this beer works fine (one of the cheapest beers you can buy where I live). Too sweet overall, but I'd probably take it over Budweiser..."
Worst,Heineken Premium Light Lager,2.04,"12 oz green bottle

clear golden color, foamy white head. mild sweet grainy aroma. taste is bland and watery. super thin bodied. not a bad flavor, just no flavor."
Worst,Heineken Premium Light Lager,3.45,"Pours a crystal clear golden yellow with a white foamy/creamy head. Smell is barely perceptible, very mild earth/grassy scent. Taste is mostly a clean malt profile with a somewhat weak hop bite. Feels well carbonated thin bodied. Mildly astringent. Finishes dry. Overall it is what it is- For a light lager it is as good as Amstel in my opinion, better than the macro brew light beers- Only 3.3 % ABV. After reviewing this Amstel and Heineken are both ""macro"" , I meant American macro breweries."
Worst,Heineken Premium Light Lager,1.22,"God awful nasty!
This beer has no redeeming qualities whatsoever.
I'd rather drink mule piss.
Took 2 sips and drain poured it, poor drain. Sorry.
Probably should have flushed it instead.
Pale off clear with no head, sour/skunky/putrid smell.
Who drinks this crap and enjoys it.
At least have an Amstel Light.
Not much better, but ... Better."
Worst,Heineken Premium Light Lager,2.07,"So this is pretty ass, no two ways about it. They used to have that guy from that show that was also ass and the ad would be on all the time. They said it was like the best ranked light beer or something, but this is just Dutch River water scooped out of the Holland canals. Gross. First time I had this was at a billiards/ping pong kinda arcade bar on the second floor (my first mistake) in New Orleans like 5 years ago. It was piss then and I didn’t even really drink beer at the time. Now it’s plan undrinkable to me an frankly I love the regular Heineken. It’s a great lager with good crisp taste. This? This is flat, pungent skunk water. It’s Heineken but it’s like been run through the drink dispenser hose at the bar. Sorta kinda tastes like something you know to be orange juice but you know it’s sourced from concentrate. That’s this. Heineken that’s been watered down, run through a dirty fire hose and a skunk’s ass, then bottled. Steer clear my friends."
Worst,Heineken Premium Light Lager,2.31,"Green bottle into glass

This is waay better on-tap, but is decent out tha bottle, too. Cleaner and lighter than the OG but with about the same hops, which is a win in my book

An OK terrible beer"
Worst,Heineken Premium Light Lager,2.87,"Poured from a can into a Sam Adams glass

L: Pours a crystal clear pale gold. White head fades to a ring of bubbles quickly.
S: Inoffensive euro lager without the skunk smell. The can really helps.
T: Like a crisper, cleaner Heineken. Watery, but it works.
F: Dry and effervescent.
O: Disagree with the awful rating. This is a 90 calorie beer with 3.3% ABV. Rate it for what it is. Really nice for after work or a session. If you buy this, make sure it’s in a can and not the green bottle."
Worst,Heineken Premium Light Lager,2.7,"I recently bought these vs. Buying them when they came out. ""Premium malt lager"" was this always? I won't say if these were good or bad but... bottles from 12 pack stayed in the fridge a long time."
Worst,Heineken Premium Light Lager,4.66,"I remember as a kid, my mom have a Heineken once in a blue. When I first tried it I thought it was disgusting. Strong. Too strong. As a woman now, I favor Heineken Lights. For over 7 years now its my go to. I remember having friends give me toilet beer like STEEL RESERVE. LORD help me. No, help them. I remember visiting this friend, I was drunk before noon. I knew my dear friend was REALLY having life issues. It was like drinking straight chemicals. I was the one who had to pick up our children...mines...his... hers...from school. Smelling like a damn can redemption. Damn embarrassing. I am a woman who does not like flavors in my beer. Like limes and lemons. Gross. I like whisky and Heineken Lights. This is my beer. Always. No hangover, no foamy gassy burps like Miller high life. This is just my fav. Even the dark Heineken is decent. I can chicken wings with my fav beer."
Worst,Heineken Premium Light Lager,2.13,"Appears light golden yellow almost clear.
Smells lightly grassy, light floral.
Taste follows the nose.
Mouth feel is light for the style.
Overall, as light beers go, not completely terrible.
But, generally I don't drink light beers.
So I probably wouldn't drink this again."
Worst,Heineken Premium Light Lager,2,"Very dissapointing, I rate regular just a shade below average, but this one is poor, borderline terrible. Not just a light beer, it's like they poured half the completed batch out and replaced it with water. Clear golden color and a less than favorable hoppy aroma. The taste is of passed-it hops and water. Thin mouthfeel and a skunk Heineken aftertase. Not recommended"
Worst,Heineken Premium Light Lager,2.14,"Has a very light clear color with minimal head. Smells slightly skunky but not strong. Tastes refreshing yet refined, nothing to go home about. Feels good on a hot day. Overall I was kind of surprised with this light beer, very easy to drink and not going to get you wasted."
Worst,Heineken Premium Light Lager,3.65,"Crystal clear, light golden colored body; tiny carbonation bubbles galore; head is decent if rather thin in the long run, white and dense; big patches of foam cling to the glass. Strong aroma of cereal grains; baked wheat and cracker; slightly herbal. The taste is wheat-forward; grainy; mild bitterness; a slight metallic flavor. Medium-light body; smooth and creamy; grain warmth; mainly dry finish.

This actually is a decent light beer, relatively flavorful with a nice body to it."
Worst,Heineken Premium Light Lager,3.07,"(22 oz bottle, best by SEP-2019, 3.3% abv; purchased cold from unlit fridge... poured into 28 oz mug)

L: polished-clear, slightly pale gold colored liquid; tight, frothy, fleeting off-white cap - foam looks like it would hold, but it settles into thin cap, then thin collar; only a little slits of lace

S: initial whiff of classic Heine' skank; mineral-y, dried flowers, grassy undertone, with an almost pizza crusty malt base under it all... something odd, something missing, as if the malt aromas have been drained of malt... fair intensity overall

T: extra dry, doughy, lightly-toasted, crackery grain in essence upon first sip (with a little more suds to carry the flavors)... first big sip reveals an underwhelming, brown-paper-bag dullness to the edges of the malt foundation... the dryness in its finish is rather dead-on ideal for its ilk; mute expression all-around, though it almost has a helles-like aftertaste creep in late

F: delicate sizzle with each sip; certain mellow plushness; light-bodied, but not thin... aside from a subtle residual chew on the palate, it doesn't feel much like beer has passed through

O: moreish this is not... one must be hurting to be reduced to drinking this regularly - but if you must, you must... drank about half the bottle only for purposes of well-rounded take; could take or leave the other half (left it) (1412)"
